Id,A01,A02,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,C01,C02,C03,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,D13,D14,D15,D16,D17,E01,F01,F02,F03,F04,F05,F06,F07,F08
704,-0.732247,-0.0252516,0.510964,-0.670552,-0.005543095,2.12843,-0.458597,2.74881,-0.00529312,-0.118612,1.06053,-0.221018,0.00408214,0.607182,-0.340242,0.068765,0.000449156,-1.38809,-1.10469,-0.0153954,0.003279085,-1.72457,0.0606326,-0.963061,0.349771,-1.30659,0.153103,0.149081,-0.0579819,0.0749031,0.00919532,0.0327312,0.0163286,-0.05002,0.065127,0.0925006,0.00583262,-0.0244357,-0.0172604,-0.0358738,0.32226,0.88215,0.908096,0.655298,0.547032,0.913007,0.953552,0.189367,0.393735,0,0,0,-1.33467,0.281942,-0.573866
710,-2.29936,-2.28802,-1.03031,1.23379,-1.03648,0.551465,-0.151134,-1.10933,0.191792,0.0460661,-1.48789,-2.08479,-0.023042,0.618698,0.30601,1.76506,0.000449156,-1.36895,-0.362621,2.43391,0.686772,-0.499742,0.249737,0.261664,1.21771,1.03995,0.0205025,-0.0196227,0.0533798,0.0769757,0.0251852,-0.0350664,0.0359881,0.00182381,-0.113285,-0.0356509,-0.0356112,-0.000833459,0.0544939,0.0451237,1.39158,0.608195,0.658039,0.0067303,0.350828,0.866404,0.700174,0.495337,0.820591,0,0,0,-0.571203,-0.417578,-0.364933
717,-0.661949,-1.11705,0.796789,1.12773,1.43485,0.335746,0.158689,0.444197,-0.437792,0.801256,-0.0006379705,-0.910664,-1.42834,1.68075,0.38296,-0.465228,0.000449156,-0.00735065,2.21407,-0.856465,-0.619547,0.248207,-0.0307727,0.799078,-0.728803,0.358257,-0.0975603,0.00947403,0.0559358,0.00698886,-0.00914238,0.126177,0.0110805,-0.0319742,-0.023137,-0.0301292,0.115587,-0.0141584,-0.05568,-0.0437172,0.29485,0.979422,0.165351,0.589577,0.725645,0.822988,0.0563743,0.966388,0.654251,0,0,0,-2.35863,0.367927,-0.191679
719,-0.50747,-0.162004,0.280696,0.967434,-0.0607335,0.751479,1.26392,-0.803458,0.566578,0.46758,-0.0006379705,-0.591814,0.00408214,-0.954254,0.676972,-0.864688,0.000449156,0.00341673,0.004272155,0.12124,0.142375,0.477053,0.666962,-0.308654,-0.850632,0.999839,-0.0240182,0.0670584,-0.00216066,0.00940879,-0.0505126,-0.0445209,0.0207021,0.0115266,0.100645,-0.0434093,0.0550124,-0.135097,0.0356565,-0.130826,-0.9,0.262527,0.925949,0.480205,0.211917,0.0981086,0.676194,0.186003,0.930635,0,0,0,-0.362157,-1.78453,0.500402
721,0.201275,-0.635503,-0.00728943,0.614148,-0.005543095,1.90052,0.336238,-1.46518,-0.591496,0.354402,-1.86822,0.234494,-1.15869,1.34588,0.519195,0.0309955,0.955183,0.875561,-1.99589,-0.730095,0.003279085,1.07175,0.00719943,-0.965081,0.0231328,2.79474,-0.00845032,-0.0939486,-0.0401966,0.0207898,0.103424,-0.0166065,0.0769554,-0.0100911,-0.114405,-0.0021689,-0.0222787,0.0119579,0.042963,-0.0341158,-1.11203,0.388506,0.124368,0.211939,0.951912,0.340034,0.458055,0.898656,0.800513,0,0,0,0.341323,-0.309743,0.466232
722,1.33703,0.933695,0.945147,-0.117444,1.54389,-0.416585,0.181862,0.508143,-0.0159303,-0.576452,1.14522,-0.000462024,1.33476,-0.0839365,1.22854,-0.48439,0.286126,1.65123,-0.441592,0.00854248,0.767975,0.785046,0.469542,-0.384212,-1.36763,1.47365,0.0024485,-0.0107197,0.021379,0.0921521,0.13908,-0.101079,0.162025,-0.32938,-0.320704,-0.0552902,0.165095,-0.103377,0.0481603,-0.153247,1.61909,0.879019,0.338081,0.624268,0.860512,0.493961,0.825781,0.619745,0.723876,0,0,0,-0.688866,-0.324551,-1.05779
724,-3.25667,-3.26046,-1.46595,-0.396272,0.225655,1.03716,1.91757,-0.0841292,-0.580251,0.980376,0.696425,-0.220871,-1.21128,1.25189,0.231823,0.192444,1.1564,0.0744407,-0.886055,0.00854248,1.00965,0.130727,1.13988,0.561839,0.194541,-0.303884,0.165887,0.167133,-0.0210625,0.117215,-0.0596399,-0.0489307,-0.0110521,-0.148442,-0.154266,0.0647556,0.050658,-0.0997375,0.131986,-0.033651,0.2,0.18855,0.50514,0.419371,0.488274,0.350563,0.433283,0.973177,0.519035,0,0,0,-0.0611278,-1.14656,0.972476
726,-0.425771,-1.36818,0.390569,-2.22345,-0.493442,1.2033,-0.00628882,-0.0761739,-0.441041,-0.005902415,-1.11354,-0.000462024,0.00408214,-0.565414,0.385402,-0.462074,0.000449156,0.245991,1.05286,-0.236534,0.003279085,0.300176,-0.174995,-0.929618,0.6516,-0.558517,-0.246232,-0.12452,0.0886057,0.0402282,0.147336,-0.0557245,0.0424451,0.0311771,-0.084363,0.00813008,0.0322905,0.117476,0.0757457,-0.0554123,1.61661,0.10864,0.0299581,0.129232,0.251748,0.129162,0.88255,0.97062,0.896524,0,0,0,0.0404374,1.695,0.248965
731,1.81837,-0.760427,0.514085,1.40166,-0.0525833,0.304626,-1.2786,-0.784993,-1.02359,-1.29587,-0.350034,-0.765688,0.00408214,0.0042206,0.59783,0.00164122,0.000449156,-0.0131578,0.211477,-0.827505,0.357439,0.583604,-0.980933,-0.404393,-0.803604,0.94445,-0.365735,-0.344349,0.113491,0.0321913,0.173486,-0.166444,0.341823,0.0215384,-0.28597,-0.188894,0.0745659,0.0285471,-0.0840456,-0.0275476,0.207499,0.590771,0.97792,0.967517,0.458872,0.984723,0.224265,0.00588925,0.963719,0,0,0,-1.44561,-0.47747,1.2721
732,-0.77199,-0.143522,1.86378,0.430441,0.0307302,-0.00405441,-0.729881,-0.748392,-1.03171,-0.313397,-0.683362,0.948284,0.324218,0.0042206,0.492373,-0.0194346,0.588129,0.0515834,-0.579527,-0.195172,-0.409039,-0.0502846,-0.422874,-1.47868,0.451376,-0.436727,-0.104329,-0.00749395,-0.00813453,0.0400619,-0.0353699,-0.0140623,0.04807,-0.0425805,-0.0822906,0.0503632,0.0317153,0.00750631,0.0190784,0.0513536,-1.2824,0.402558,0.635405,0.719764,0.0390739,0.843861,0.114883,0.153637,0.412493,0,0,0,-0.934196,0.35052,0.0328106
733,0.123378,0.881645,0.648285,2.01755,1.528,1.2559,-1.42773,0.348912,-0.00529312,1.12692,-0.0006379705,0.275899,-0.948305,0.0042206,-1.66933,-1.38836,0.197312,-0.14781,-1.16093,-1.99393,0.45662,-0.721527,-1.32748,1.03798,-0.0123658,0.270067,0.00689761,-0.024757,0.0396228,0.0644241,-0.00570452,-0.00837712,0.115926,-0.127564,-0.117839,-0.0154563,-0.0408771,-0.0900619,0.0307159,0.00965149,-0.0899257,0.542919,0.727768,0.6952,0.197567,0.550105,0.719255,0.399569,0.0355197,0,0,0,-1.04856,0.957198,1.11871
734,-1.12181,-0.130936,-1.72845,1.06374,-0.306259,-0.00405441,1.06538,-0.00132395,0.48557,0.315621,1.84895,-0.000462024,0.739139,0.258936,1.85444,-0.420745,0.982253,0.00341673,1.11462,0.00854248,1.94254,0.518961,0.345479,-0.735872,-0.690105,-1.28673,0.232006,0.118364,0.0113309,-0.00942378,0.0103563,0.0496975,-0.084471,-0.0226078,0.0335347,-0.0237901,-0.0170546,0.0468876,0.0167916,-0.0938169,1.80684,0.17577,0.949481,0.588678,0.499018,0.355562,0.17849,0.715444,0.29539,0,0,0,-1.23864,-1.92373,1.12503
743,0.365039,0.373137,0.830858,1.27265,-0.005543095,-0.873605,1.61071,-0.558876,-1.47644,0.239217,-0.0006379705,0.877437,-0.864325,0.0042206,-0.826595,-1.04858,0.000449156,0.762771,-0.882132,-0.489564,-0.47789,-1.17294,1.1386,-1.31787,-0.718018,-0.427247,0.0882262,0.0941874,0.00745355,0.0226428,-0.0109727,0.0160626,0.0293044,-0.12526,-0.259808,0.0702443,0.012915,0.00791106,0.138207,-0.0576062,-0.821865,0.223118,0.369644,0.00325737,0.00718925,0.493313,0.655984,0.607216,0.688004,0,0,0,0.279664,-0.270097,2.16652
747,-0.401407,0.993984,-0.458552,-1.22229,-0.371231,-0.373245,0.824405,0.208036,0.311456,2.23066,-1.34671,0.243565,0.0715322,1.27378,-0.520028,-0.52287,1.10257,0.688071,0.608477,-0.166014,-0.221224,-0.362529,0.512362,0.489034,1.58587,1.38946,0.185689,0.091847,0.000552777,0.193964,0.0239067,-0.0330271,0.0228866,-0.144163,-0.142156,0.113404,0.0601656,-0.075321,0.0924814,-0.0929763,0.211203,0.270865,0.643625,0.67626,0.136062,0.949922,0.363258,0.368296,0.572196,0,-4,0,-2.78103,0.673975,-1.13962
756,-0.958697,1.01829,1.72002,1.0954,0.485102,0.220562,1.90825,0.253924,-0.494715,0.476703,1.81837,0.0764592,-0.428591,0.0042206,1.12049,1.29552,0.000449156,0.704534,-1.09256,0.101098,-1.19692,1.18092,0.786383,-0.152622,0.669587,-0.587882,0.139211,0.0994164,0.0581946,0.143363,0.0795548,-0.0100289,0.023157,-0.162254,-0.130542,-0.080317,0.0711158,-0.19919,-0.00456703,0.0100406,-0.25212,0.160264,0.863844,0.982499,0.453105,0.258139,0.689386,0.813097,0.135171,0,0,0,-1.27216,0.99316,-1.1123
757,0.82446,-0.0661884,-0.00728943,0.142209,-0.505782,2.00646,0.603097,-0.300876,0.340782,-0.005902415,0.830003,-1.68584,0.00408214,0.215825,0.0013667,-0.0924396,1.96275,0.00341673,0.004272155,1.41794,0.980104,-1.49937,0.160124,1.65795,0.264875,-0.0603582,-0.0522996,-0.134983,0.0593146,0.0978051,0.100463,-0.139366,0.171655,-0.0727664,-0.307205,-0.000873651,0.0651242,-0.0270668,0.0936719,-0.0330081,-0.271202,0.940759,0.698815,0.753584,0.279042,0.531782,0.399757,0.64423,0.583062,0,0,0,-1.49879,1.02602,0.461905
758,-2.5239,-2.60144,0.291974,0.43138,-1.23211,-0.470849,1.18789,-1.60348,1.30139,1.36469,-0.101211,1.35343,0.00408214,-0.158329,-0.0410849,0.588734,0.000449156,-1.51572,-0.0922488,0.939042,-1.59817,1.65757,-0.42254,-0.045812,-1.16178,1.51595,0.0644081,-0.020317,0.0499689,-0.00710298,0.0389296,-0.0566013,-0.0131143,-0.0737227,-0.0981185,-0.0893566,-0.0429117,-0.0960416,0.0688328,-0.102397,-1.26826,0.370917,0.93785,0.793884,0.692167,0.921852,0.0184774,0.653641,0.958441,0,0,0,-1.34585,-0.712959,-0.315927
764,-1.8033,-1.8667,-0.0541604,0.105614,-0.58317,-0.732972,1.3954,-0.192643,0.437869,-1.50376,-0.0006379705,-2.21348,-0.51902,0.783775,-1.08737,-0.922196,0.888634,-1.16716,-0.866558,0.24984,0.968364,-0.0259734,-0.377394,-0.973782,-1.18838,-1.90497,-0.0381339,-0.0682876,0.033673,0.00803764,0.0365781,-0.0953955,0.0255797,0.0283347,0.0534186,-0.063575,0.0217648,0.00276884,-0.062285,0.0995918,0.205264,0.308561,0.0967827,0.832725,0.838246,0.450843,0.827337,0.966416,0.673698,0,0,0,-0.968536,0.46154,1.01437
767,0.396477,-1.31378,0.0677519,-0.99506,0.897313,1.01476,0.574915,-0.00132395,-0.176901,-0.0205562,1.44666,-0.0777764,0.00408214,-0.36382,1.36384,-0.0261316,1.40203,2.02974,-0.370845,-0.0390363,0.487563,1.39909,0.671632,0.99199,1.76863,-1.07649,0.0708368,0.0241351,0.0845352,0.124335,0.0573984,-0.0789777,0.110951,-0.102455,-0.0845423,0.0145464,0.115098,-0.0274729,-0.0219278,-0.0315553,0.29172,0.27876,0.720757,0.834848,0.179072,0.614684,0.868107,0.294485,0.372313,0,0,0,-1.44933,-0.94758,1.02722
768,-0.300284,-1.12561,0.15925,-1.50162,0.724384,-0.436808,0.818689,1.23621,-0.874909,-0.005902415,-2.10371,-0.959375,1.01282,-0.667641,-1.55872,0.00164122,0.504787,0.508122,0.004272155,-0.852412,-0.222154,0.456724,1.90004,-2.28494,-0.946023,0.595955,0.0171448,0.000347099,-0.0522529,-0.0370119,-0.0232381,0.0695126,0.0030121,-0.092398,-0.111955,-0.0313569,0.0378059,0.0477785,0.0227143,-0.0205332,-3.79674,0.0141967,0.814587,0.673042,0.867725,0.111732,0.0582264,0.371981,0.501533,0,0,0,-0.769926,0.189872,-1.07439
772,-0.464158,-0.464099,-0.560773,0.212079,0.188975,-0.00405441,-0.621788,-1.27956,-0.50509,0.478549,0.243857,0.482038,0.306615,-1.4266,0.147333,-1.57148,0.000449156,0.136785,0.174578,-0.711816,-0.508216,-2.2877,-1.86849,-0.174149,0.321839,-1.3848,-0.0245174,0.0370214,-0.0863737,0.0459461,0.0098522,0.0731301,0.118156,-0.0930454,-0.0859063,0.00181253,0.0191131,-0.165613,-0.0463209,-0.0438467,-1.20593,0.880276,0.830697,0.502378,0.538365,0.700336,0.609412,0.985939,0.993872,0,0,0,-0.772323,-0.15037,0.182367
776,0.407971,1.01576,1.53914,-0.904298,-0.005543095,-1.73778,-0.437185,0.35046,-2.24133,-0.991665,-0.477845,-0.581648,0.422357,-0.0980685,1.37118,0.303174,0.000449156,-0.504596,0.53256,0.00854248,0.0193981,-0.874434,0.00719943,1.14688,-0.74426,-0.713442,-0.0167259,0.0155562,-0.0163323,-0.0159235,-0.13715,0.00166085,-0.0630297,-0.0944002,-0.0517416,0.0690804,0.074542,0.0346709,0.00495881,0.0647102,-0.0228398,0.631332,0.0518224,0.721834,0.424436,0.285118,0.106472,0.617619,0.347466,0,0,0,-0.508962,0.408933,-1.11433
779,0.272442,-0.0544716,-1.32484,0.736032,1.92125,1.32994,0.215285,0.858023,1.08484,0.784104,-0.525341,-0.000462024,1.32087,-2.0931,0.0013667,0.217198,0.000449156,0.220978,-1.09568,-0.49053,0.510699,-0.99817,0.239276,1.86879,1.37753,0.986808,-0.00477986,-0.0497612,0.0653733,-0.0930217,0.00406093,-0.0336855,0.0208037,0.0317576,0.0065253,-0.0149938,0.0479002,0.0291653,0.00150414,-0.0471054,1.4,0.868163,0.822221,0.0173061,0.69444,0.217804,0.364578,0.995649,0.246418,0,0,0,-0.457099,1.46899,-2.07485
786,-0.666476,-0.651377,-0.683818,1.1708,-0.255888,1.11407,-0.555277,0.421162,-1.03925,-2.13051,-0.872459,1.39339,-0.1536,-0.134845,0.0013667,0.836855,0.912595,0.114334,-0.33705,0.367809,-1.79645,0.00241088,1.06971,-1.03922,2.21814,-1.02176,-0.0319531,-0.0462263,-0.0223252,0.0346584,-0.0370383,-0.089986,-0.0131822,-0.102441,-0.0642183,0.0120032,-0.0716747,-0.068782,-0.134294,0.0787352,-0.0492379,0.52048,0.904276,0.834662,0.071286,0.491285,0.484907,0.30441,0.823879,0,0,0,-0.727787,1.26285,0.405406
787,-0.670044,-0.546413,0.771222,-0.0444817,-0.297413,-0.0123127,-0.613955,1.91426,-0.00529312,-0.058275,0.101742,0.676953,-0.109327,-0.217674,-0.765101,-0.0669667,0.516618,1.29275,0.004272155,-1.81301,0.0748242,1.60665,0.00719943,0.89937,2.25845,-0.264407,-0.00260987,-0.0434401,0.0762321,0.0600991,-0.0434341,0.0546367,0.0668956,-0.0599515,-0.00994146,0.115995,0.0537369,-0.0661387,0.020528,-0.0867477,0.420622,0.992049,0.718144,0.401354,0.423105,0.356668,0.604213,0.79659,0.828532,0,0,0,-0.914932,-1.53471,-0.638676
791,-0.112581,-0.0154593,-0.510074,-0.201956,0.694036,-0.331601,-0.412092,-1.7318,-1.95529,0.649916,0.037534,-0.000462024,0.721304,0.596772,1.03098,1.51695,0.000449156,0.00341673,0.004272155,-1.56185,-0.803668,0.693723,0.356339,0.596897,-1.16532,1.39235,0.0042224,0.035952,0.0471666,0.0584711,0.0453024,-0.0465078,0.059887,-0.0124418,-0.178604,0.00602287,-0.0119885,-0.0391646,0.063276,0.0292952,-0.513021,0.365393,0.202901,0.616186,0.81922,0.317046,0.962841,0.246215,0.415725,0,0,0,-1.63611,0.398599,-0.466356
795,0.306241,0.365688,2.05168,0.37636,0.262107,-0.555787,0.742341,-0.575088,-0.955216,-1.90413,-0.471957,-0.000462024,1.05303,0.0042206,1.06396,-0.202687,1.36739,0.00341673,0.260288,-1.32047,0.247345,-0.29152,-0.425677,0.677686,1.74848,1.64059,-0.0145763,-0.00471567,0.0696545,0.0347675,-0.0718522,-0.0315511,0.0762187,-0.0869425,-0.0020511,0.115198,0.014822,-0.0212272,0.0925361,-0.0448619,0.168262,0.593878,0.998012,0.753832,0.17174,0.707512,0.102221,0.9629,0.808341,0,0,0,-1.92261,-0.472257,-0.986283
804,1.08735,0.503995,0.00853954,-1.23431,0.240063,-0.00405441,1.20377,0.572965,-1.49494,0.460704,0.20587,1.07837,1.09025,0.0042206,-1.30638,-1.65273,1.19488,0.117908,-0.134348,0.197565,0.389096,0.850078,0.00719943,0.265467,-0.128569,-0.0773537,-0.0400798,-0.0926142,0.0594797,0.0757977,-0.0599406,-0.078776,0.0801837,-0.0135737,-0.09641,-0.122278,0.0671891,0.0266159,-0.00473912,-0.0506288,-1.32247,0.213073,0.589151,0.444034,0.425209,0.814379,0.930357,0.509247,0.0676238,0,0,0,0.862892,1.01359,0.48505
812,-0.672731,0.777169,1.52583,0.366492,-0.190814,-1.17603,-0.42139,-0.422553,1.75567,-0.59587,-0.435765,-1.24206,0.537845,0.628599,-0.132907,0.00164122,0.000449156,-0.574954,0.120054,0.695451,0.974746,0.00241088,-0.831098,0.0229638,-0.197576,-0.377098,0.0431191,-0.0111505,0.0172883,-0.0249067,-0.10606,-0.0313507,0.0236143,-0.129659,-0.152228,0.0733306,-0.0135993,-0.0993307,0.011473,-0.0776206,-0.107884,0.588002,0.0918275,0.388221,0.862383,0.963612,0.440264,0.205318,0.57899,0,0,0,-1.70225,0.936164,-0.722111
821,0.357111,0.497987,0.0443954,0.304879,1.71815,-0.785753,-1.03758,-1.02192,-0.770832,0.729884,-0.0006379705,0.335534,0.581482,0.936826,0.51145,0.464004,0.000449156,-1.23649,0.271074,-0.403997,-0.0765499,0.976597,-1.30435,2.33071e-05,-1.15749,-0.405962,0.0378614,0.05418,0.00217379,-1.01784e-05,-0.0264418,0.00227736,-0.0873631,-0.0613955,-0.0220472,0.0371477,0.0544043,-0.0687929,0.0202005,-0.087935,-1.07351,0.147753,0.928909,0.905845,0.248255,0.218226,0.958399,0.230804,0.326372,0,0,0,-0.557811,0.441937,0.209835
845,0.494414,1.4341,-1.72504,-0.260779,-0.005543095,0.674978,0.730533,0.866878,0.657553,-0.243177,1.17893,0.84572,0.745422,-0.405141,0.61111,0.791647,0.000449156,-1.69704,0.906666,0.237875,1.07428,-0.6109,1.51875,1.51958,2.75579,-0.684823,0.195344,0.0757659,-0.0508697,0.114632,-0.0988477,0.0437666,-0.004725,-0.215137,0.0300768,0.0262372,-0.00925685,-0.125194,0.125204,-0.0817317,-1.06801,0.0461743,0.887888,0.53238,0.978786,0.201102,0.977847,0.40312,0.261428,0,0,0,-2.00345,-0.933043,-1.35973
846,-1.08761,1.36498,2.04009,-0.00751254,1.83929,1.40659,0.661033,0.397082,2.25691,-2.12346,-0.0006379705,0.676065,1.21446,0.830629,-1.45878,-0.849162,0.000449156,1.49307,-0.407176,-1.86681,-2.25202,-0.703511,-1.58555,-0.619984,-0.682855,0.986956,0.25975,0.135239,-0.0270245,-0.00295159,0.00598064,-0.0365365,-0.0143029,-0.165648,-0.0607791,-0.0176846,0.0189352,-0.201938,0.136397,-0.0440757,0.490102,0.178681,0.100344,0.725741,0.0848309,0.643879,0.360066,0.700242,0.66265,0,0,0,0.588406,-0.73681,1.55339
849,-2.73351,-2.75469,-0.561559,-1.84214,0.266095,-0.349161,-1.04583,1.1663,0.0495822,1.59731,2.16367,-1.18519,0.00408214,-0.0377747,0.0679268,0.924676,0.0195749,1.08535,0.838033,-0.0244535,0.885248,0.00241088,-0.398737,0.841476,0.82749,0.899777,-0.107799,-0.0579914,-0.00390594,0.0719611,0.0702704,-0.0761657,0.134089,-0.115972,-0.2082,-0.104732,0.107664,0.0307917,-0.0222035,-0.063262,1.29788,0.292696,0.0330501,0.299905,0.541955,0.613144,0.689095,0.821777,0.641665,0,0,0,-0.730368,-0.0704544,0.612522
850,0.529591,0.454239,-1.13389,-0.917344,-1.9397,-0.396566,0.310194,0.275666,-0.0878086,0.366353,-0.0006379705,0.947323,-1.42308,0.708908,-0.455024,-0.686638,1.14471,-0.795464,1.43086,-0.182899,0.92119,-0.578753,-0.186214,-0.87912,-0.694185,-0.995295,-0.0052894,-0.0306975,-0.0328543,0.0751681,0.0239346,-0.095597,0.0579549,-0.00303897,-0.0947385,0.0126317,0.0206707,-0.0375346,-0.0102502,-0.108095,-1.43036,0.228174,0.281786,0.349522,0.587767,0.499701,0.71683,0.0747526,0.853458,0,0,0,-0.107038,-0.0143833,-0.502332
856,0.00989018,-1.29664,0.456441,-0.323113,-1.09539,-0.326261,1.11877,-0.940657,-1.07559,0.0345753,1.93656,-0.910308,-0.193046,0.00994996,-0.087021,-2.50515,0.923351,-0.0358425,-2.07285,-1.78734,-1.64011,-0.388523,0.706413,-1.71666,-0.702011,0.385374,-0.0197612,-0.076382,-0.0690182,0.0485014,0.0296782,0.0353405,0.166358,-0.106916,-0.0778097,0.0429573,0.00283462,-0.0381136,0.0990665,-0.0472041,-0.00547812,0.0279569,0.072579,0.539037,0.0368185,0.214709,0.817755,0.377564,0.0888113,0,0,0,-2.16601,-1.10182,-1.66307
857,-2.66792,-2.64994,-0.271741,-1.03337,-1.80869,0.124627,-0.618682,0.607874,0.484063,-1.36844,0.511667,-0.000462024,0.220758,-0.434461,1.14305,-1.15936,0.000449156,-0.614363,-1.35955,-0.172069,0.003279085,0.00241088,-1.70898,-0.382347,-0.160159,1.11324,0.0986014,0.0832868,-0.140197,-0.0396976,-0.0298389,-0.0125085,0.00800124,-0.12912,-0.0859085,0.0760916,0.057229,-0.0682195,0.0256527,0.000684605,0.841606,0.977021,0.862273,0.483417,0.736074,0.985621,0.00969748,0.832581,0.364096,0,0,0,0.513136,-1.38394,0.593796
858,0.215944,-0.142006,-0.146704,-0.981869,-0.29235,-0.544728,-1.27485,0.640306,2.05515,-0.005902415,-0.197804,1.44638,0.947939,0.314665,1.96401,0.00164122,0.000449156,0.0343077,-1.75061,0.00854248,0.0464428,-1.33629,-0.841757,-0.0470468,-0.61159,-1.3823,0.0659096,0.0693254,0.0255343,0.00719913,0.0360136,-0.100466,0.113152,-0.280516,-0.100725,-0.0342324,0.107357,-0.100256,-0.0250665,-0.0318014,-1.12355,0.0827522,0.713678,0.768963,0.274885,0.840593,0.413931,0.0308286,0.389425,0,0,0,-1.11683,0.785211,0.401498
859,0.560685,1.60332,0.92425,-0.901598,1.05383,-0.662465,-2.52667,-0.2801,0.120844,-0.103382,0.270032,1.23111,-0.928006,-1.40394,0.0013667,0.416858,0.210036,3.30075,-0.347495,0.0826579,1.01556,-0.00416882,0.360962,-0.942691,0.661082,0.577101,0.237293,0.155843,-0.124931,0.0501264,-0.0184802,0.014905,-0.0243347,-0.304186,-0.216925,0.0233119,0.111565,-0.142321,0.186046,-0.0104859,0.7,0.22933,0.441734,0.847303,0.937217,0.445276,0.74456,0.807254,0.348989,0,0,0,-1.86724,-1.68611,0.845946
869,2.54755,2.56193,-0.705497,1.8471,0.17145,0.538464,-0.647096,0.186979,0.502291,-0.958218,-0.0006379705,-1.88611,0.73879,0.0042206,-1.35721,1.29258,0.000449156,-1.46875,0.267506,-1.99617,0.003279085,0.239906,-0.0107213,0.838781,0.284912,0.252976,0.102974,0.151701,-0.0160216,0.11838,0.0328571,0.0516603,-0.0384122,0.00562016,-0.0560406,0.0249292,-0.0783229,0.0226615,0.071266,-0.033098,-0.593828,0.754939,0.048743,0.200446,0.855778,0.658113,0.0136986,0.188909,0.0191628,0,0,2,0.208655,-1.39652,1.61569
870,0.99573,0.578437,-0.41408,-0.393416,0.977171,-0.0390485,-1.21719,-0.875114,0.332113,-0.005902415,-1.59683,-1.04023,-0.699816,-0.710429,0.0341356,-0.452861,0.325214,-0.490658,-0.513986,-0.508493,0.003279085,0.0456888,0.143051,1.23849,0.0343534,-0.670206,-0.0894432,-0.0820167,0.0207711,0.0830963,0.155818,-0.0691626,0.199291,-0.166246,-0.285441,-0.0712003,0.185631,-0.0352012,0.0440615,-0.0488344,0.749955,0.318608,0.713988,0.319542,0.440682,0.759074,0.583119,0.0637627,0.225824,0,0,0,0.79852,-1.41456,0.615337
871,1.51942,1.37256,-0.418918,-1.52212,-0.272634,0.396936,1.89998,-0.622809,-0.479029,-0.954744,-0.483305,0.475494,-0.0614271,0.0726844,0.12812,0.543164,0.000449156,-0.119522,-0.0847802,1.19751,-1.73139,-0.692644,0.780789,-1.48893,-0.924338,-0.190734,-0.131553,0.00272194,0.0369221,0.159036,0.117299,-0.11586,0.273838,-0.374256,-0.3958,-0.0425672,0.141635,-0.176978,0.186346,-0.147381,-0.9,0.887099,0.187284,0.541375,0.737622,0.886902,0.387026,0.277919,0.549661,0,0,0,-0.872314,-0.471489,-0.633534
872,1.25665,0.108462,1.61739,0.7261,-1.82307,-0.851099,0.743219,-0.00132395,1.43867,0.307275,0.414239,1.56733,1.31406,0.926193,-0.686161,0.239027,0.000449156,0.00341673,-1.27811,0.00854248,0.617322,-0.421084,1.35662,-0.916349,-2.09597,0.496523,-0.0154854,0.020269,0.0146584,0.0371294,0.0961947,-0.134819,-0.00158485,-0.0271251,-0.136029,-0.0560329,-0.00125154,0.059343,0.0380765,-0.145718,1.30299,0.039879,0.315152,0.48718,0.659688,0.485688,0.938619,0.318457,0.495344,0,0,0,-1.10222,1.11348,0.117257
881,-0.874481,-0.563038,-0.00728943,0.0676088,-1.37118,-1.52117,1.44832,-0.728672,0.583618,0.937307,0.49118,1.14738,1.26316,0.0042206,0.165105,0.00164122,0.000449156,1.47489,0.200933,1.60232,1.04126,0.311404,-0.777336,2.33071e-05,-0.163817,-1.07342,0.0275859,-0.021541,-0.017863,0.0605542,-0.0275552,-0.0733961,0.0530713,-0.170037,-0.0649101,0.00663943,0.0215976,-0.0826711,0.0558304,-0.0136625,0.750853,0.911181,0.382655,0.651064,0.882027,0.300483,0.872225,0.820886,0.357651,0,0,0,-1.78914,1.21087,-0.530805
883,0.0518895,-0.316562,-0.100705,0.62477,0.874737,-0.495606,0.0563344,0.309882,-1.73882,0.416385,0.569257,-1.06348,-0.134416,0.138638,-0.103773,-0.358953,0.354484,-0.0713741,-0.104291,-0.374501,0.144682,0.00241088,-0.13219,1.25184,-3.02869,2.13725,0.00583023,-0.0381151,0.0247924,-0.0198689,-0.0857125,-0.00787791,-0.0280043,-0.0170782,0.0213402,-0.0250701,0.0135543,-0.0181787,-0.0177812,-0.0575016,0.0376916,0.584642,0.637226,0.643736,0.835307,0.255476,0.20082,0.0694801,0.0565864,0,0,0,-1.00022,-0.0257494,-1.66629
